click_id;search_id;user_id;app_id;click_date
5511;11118;251;91;2025-02-11
5512;11119;1451;41;2025-04-06
5513;11121;334;38;2025-06-19
5514;11122;1625;53;2025-01-14
5515;11123;665;37;2025-05-23
5516;11124;396;98;2025-06-16
5517;11125;912;46;2025-03-03
5518;11127;1956;50;2025-05-08
5519;11128;829;30;2025-03-31
5520;11131;179;65;2025-03-27
5521;11138;912;35;2025-05-18
5522;11139;1204;33;2025-03-03
5523;11144;139;91;2025-02-05
5524;11147;1574;9;2025-06-19
5525;11151;834;11;2025-03-24
5526;11152;912;99;2025-06-04
5527;11153;1244;98;2025-01-30
5528;11155;1214;46;2025-02-27
5529;11158;906;87;2025-03-25
5530;11160;797;82;2025-05-23
5531;11163;1635;13;2025-03-31
5532;11164;1351;19;2025-02-18
5533;11166;777;8;2025-06-03
5534;11167;1591;98;2025-01-18
5535;11171;1376;2;2025-06-13
5536;11172;1184;38;2025-05-31
5537;11173;1265;32;2025-01-04
5538;11175;800;49;2025-01-31
5539;11176;1532;67;2025-05-29
5540;11177;1238;27;2025-05-30
5541;11178;1811;49;2025-02-02
5542;11179;956;31;2025-06-12
5543;11182;433;100;2025-06-24
5544;11184;1386;88;2025-02-08
5545;11185;1052;47;2025-06-16
5546;11189;1584;39;2025-03-04
5547;11191;811;60;2025-01-14
5548;11192;1458;60;2025-01-05
5549;11193;1322;24;2025-05-03
5550;11198;1845;78;2025-03-21
5551;11199;568;27;2025-01-12
5552;11200;926;79;2025-05-31
5553;11201;1855;19;2025-04-21
5554;11204;1340;5;2025-03-19
5555;11205;1575;18;2025-04-01
5556;11206;1164;71;2025-06-27
5557;11207;801;47;2025-03-10
5558;11209;1336;62;2025-02-23
5559;11213;1604;9;2025-04-21
5560;11215;923;61;2025-03-01
5561;11218;775;7;2025-05-16
5562;11219;634;51;2025-03-21
5563;11221;1723;59;2025-01-15
5564;11226;1347;52;2025-06-15
5565;11229;795;53;2025-02-11
5566;11234;1192;52;2025-06-06
5567;11235;697;5;2025-05-22
5568;11236;683;44;2025-02-18
5569;11239;401;79;2025-04-29
5570;11242;584;5;2025-04-28
5571;11243;320;7;2025-06-03
5572;11244;1414;19;2025-02-20
5573;11245;287;30;2025-03-05
5574;11246;549;10;2025-05-06
5575;11248;1623;63;2025-03-27
5576;11250;498;73;2025-03-24
5577;11252;925;69;2025-02-08
5578;11253;76;97;2025-04-18
5579;11254;233;75;2025-03-08
5580;11258;562;98;2025-04-11
5581;11259;228;57;2025-01-30
5582;11260;1129;38;2025-03-07
5583;11263;1387;46;2025-04-19
5584;11267;1781;9;2025-05-21
5585;11268;1330;45;2025-06-18
5586;11269;1455;42;2025-04-04
5587;11272;723;70;2025-06-23
5588;11274;758;26;2025-03-31
5589;11275;1190;53;2025-01-14
5590;11277;1446;67;2025-04-21
5591;11278;14;26;2025-05-08
5592;11279;998;15;2025-06-07
5593;11280;1643;65;2025-02-25
5594;11282;840;26;2025-05-30
5595;11284;539;45;2025-01-12
5596;11286;1422;35;2025-04-13
5597;11288;1679;38;2025-04-21
5598;11291;128;51;2025-04-24
5599;11294;938;57;2025-01-12
5600;11296;1880;6;2025-03-31
5601;11299;1197;9;2025-03-08
5602;11303;784;80;2025-01-21
5603;11305;487;30;2025-05-31
5604;11308;1604;73;2025-02-08
5605;11309;231;26;2025-03-28
5606;11310;460;51;2025-05-05
5607;11314;258;50;2025-05-11
5608;11315;478;96;2025-04-25
5609;11318;586;59;2025-05-26
5610;11319;664;16;2025-05-20
5611;11320;1097;41;2025-02-14
5612;11323;309;77;2025-06-27
5613;11324;1353;19;2025-06-28
5614;11325;1531;80;2025-01-21
5615;11326;343;83;2025-05-28
5616;11329;859;17;2025-05-09
5617;11330;1188;27;2025-02-07
5618;11333;854;64;2025-06-15
5619;11335;319;58;2025-03-29
5620;11342;854;93;2025-05-05
5621;11345;1854;63;2025-05-13
5622;11346;1025;19;2025-04-29
5623;11347;1953;2;2025-05-20
5624;11348;628;22;2025-04-15
5625;11349;1070;47;2025-06-04
5626;11353;1549;88;2025-03-07
5627;11355;3;31;2025-02-22
5628;11356;1773;27;2025-01-20
5629;11357;1322;97;2025-04-19
5630;11359;1493;83;2025-05-20
5631;11361;153;78;2025-04-08
5632;11363;1717;19;2025-06-14
5633;11366;1839;69;2025-02-16
5634;11369;765;25;2025-01-22
5635;11373;1395;92;2025-05-25
5636;11377;820;87;2025-01-27
5637;11379;983;3;2025-06-16
5638;11381;1694;7;2025-01-17
5639;11384;764;59;2025-06-03
5640;11385;777;63;2025-07-01
5641;11387;171;89;2025-03-27
5642;11389;72;29;2025-01-02
5643;11391;1670;85;2025-05-08
5644;11393;1488;85;2025-01-04
5645;11398;1399;15;2025-02-16
5646;11399;68;21;2025-01-05
5647;11400;1382;84;2025-06-09
5648;11401;1846;3;2025-04-05
5649;11402;1853;9;2025-06-06
5650;11403;970;16;2025-06-16
5651;11404;944;41;2025-06-13
5652;11406;659;24;2025-04-26
5653;11408;1703;16;2025-03-30
5654;11413;583;37;2025-04-01
5655;11414;1595;65;2025-04-23
5656;11415;598;88;2025-06-26
5657;11416;1743;9;2025-01-26
5658;11417;1845;35;2025-03-04
5659;11418;940;49;2025-02-28
5660;11420;1631;53;2025-05-28
5661;11421;1580;60;2025-04-25
5662;11423;1523;66;2025-01-04
5663;11424;1716;67;2025-03-23
5664;11426;1656;29;2025-03-19
5665;11431;559;4;2025-06-08
5666;11434;821;39;2025-03-14
5667;11435;1505;100;2025-06-22
5668;11436;729;16;2025-03-07
5669;11438;1157;69;2025-05-28
5670;11440;375;48;2025-04-07
5671;11442;298;74;2025-06-03
5672;11443;224;1;2025-02-01
5673;11444;186;27;2025-06-29
5674;11446;1765;72;2025-05-19
5675;11448;869;97;2025-06-06
5676;11449;1135;24;2025-06-02
5677;11451;498;7;2025-05-30
5678;11454;1677;16;2025-06-27
5679;11456;1919;74;2025-01-04
5680;11457;1798;54;2025-02-11
5681;11459;318;4;2025-06-07
5682;11460;1983;25;2025-06-19
5683;11461;1910;30;2025-01-05
5684;11463;1120;39;2025-05-30
5685;11464;1059;47;2025-05-22
5686;11465;1771;4;2025-06-08
5687;11466;289;39;2025-03-15
5688;11467;964;57;2025-06-05
5689;11468;1493;53;2025-03-14
5690;11471;1196;20;2025-04-27
5691;11475;166;69;2025-04-23
5692;11476;161;69;2025-02-18
5693;11478;98;79;2025-03-30
5694;11481;914;26;2025-06-09
5695;11482;1884;77;2025-05-13
5696;11483;1330;3;2025-04-28
5697;11485;945;15;2025-03-27
5698;11486;601;58;2025-03-26
5699;11488;1554;85;2025-01-20
5700;11491;1479;27;2025-06-29
5701;11493;1416;62;2025-06-04
5702;11494;891;21;2025-06-29
5703;11501;1614;61;2025-05-03
5704;11503;1473;97;2025-04-16
5705;11507;1888;70;2025-01-18
5706;11508;1979;69;2025-01-09
5707;11509;1347;31;2025-03-28
5708;11510;1257;74;2025-05-13
5709;11516;1715;80;2025-06-24
5710;11518;1100;60;2025-06-13
5711;11521;857;12;2025-01-18
5712;11526;1852;85;2025-05-21
5713;11527;1553;80;2025-04-14
5714;11529;1428;59;2025-04-01
5715;11531;1052;7;2025-04-09
5716;11532;475;30;2025-04-22
5717;11538;1874;29;2025-07-01
5718;11541;1709;70;2025-03-11
5719;11542;799;70;2025-06-06
5720;11543;1078;58;2025-02-16
5721;11544;1100;74;2025-02-11
5722;11549;344;81;2025-05-19
5723;11551;1624;90;2025-02-24
5724;11554;1072;50;2025-03-18
5725;11555;260;53;2025-05-06
5726;11558;1359;34;2025-02-18
5727;11559;966;2;2025-05-18
5728;11562;13;34;2025-05-05
5729;11563;920;9;2025-02-28
5730;11564;1703;76;2025-04-23
5731;11566;833;56;2025-06-22
5732;11567;1100;47;2025-02-27
5733;11569;1443;44;2025-05-04
5734;11570;498;86;2025-04-21
5735;11571;356;21;2025-06-16
5736;11572;265;46;2025-05-09
5737;11575;696;32;2025-04-02
5738;11577;448;62;2025-02-04
5739;11578;1590;81;2025-02-28
5740;11579;1527;59;2025-02-13
5741;11581;1890;2;2025-03-22
5742;11583;86;92;2025-03-26
5743;11584;701;80;2025-03-18
5744;11586;1237;25;2025-05-31
5745;11587;1630;71;2025-04-28
5746;11588;1330;20;2025-03-19
5747;11590;977;61;2025-05-18
5748;11591;1749;26;2025-04-04
5749;11593;1306;16;2025-04-15
5750;11594;1781;76;2025-03-01
5751;11599;884;34;2025-02-28
5752;11600;425;43;2025-02-16
5753;11602;334;72;2025-05-21
5754;11603;1234;28;2025-04-03
5755;11604;1095;8;2025-06-27
5756;11608;1926;79;2025-06-01
5757;11610;1725;26;2025-02-10
5758;11612;1000;17;2025-01-07
5759;11614;662;73;2025-01-17
5760;11615;175;54;2025-01-13
5761;11616;462;32;2025-05-29
5762;11617;1048;87;2025-06-28
5763;11623;657;71;2025-01-22
5764;11625;35;26;2025-04-04
5765;11626;1677;67;2025-02-23
5766;11627;937;85;2025-02-20
5767;11628;668;68;2025-04-28
5768;11629;44;71;2025-06-12
5769;11637;1968;67;2025-03-31
5770;11638;1164;79;2025-06-07
5771;11639;1168;44;2025-04-06
5772;11640;53;52;2025-03-25
5773;11641;1837;24;2025-06-27
5774;11642;1289;5;2025-02-05
5775;11643;1154;38;2025-04-25
5776;11644;235;68;2025-05-13
5777;11645;747;18;2025-01-22
5778;11647;707;35;2025-06-28
5779;11650;1657;19;2025-04-29
5780;11651;1832;81;2025-06-16
5781;11652;2000;28;2025-02-11
5782;11654;1332;99;2025-01-27
5783;11656;1289;3;2025-01-25
5784;11659;306;2;2025-02-22
5785;11661;1292;2;2025-06-10
5786;11664;1497;64;2025-02-08
5787;11666;1685;43;2025-06-25
5788;11669;1512;13;2025-03-15
5789;11672;594;9;2025-05-28
5790;11674;1633;24;2025-05-23
5791;11675;1846;67;2025-04-04
5792;11676;1472;73;2025-04-01
5793;11677;980;17;2025-03-23
5794;11678;1194;29;2025-01-18
5795;11680;1895;83;2025-06-07
5796;11681;1871;52;2025-01-24
5797;11684;17;40;2025-05-22
5798;11688;537;99;2025-04-05
5799;11689;969;53;2025-02-23
5800;11690;439;65;2025-06-27
5801;11692;361;27;2025-04-22
5802;11693;1120;66;2025-01-25
5803;11694;381;5;2025-03-04
5804;11695;595;40;2025-01-30
5805;11696;1573;38;2025-02-09
5806;11702;71;88;2025-06-10
5807;11703;1077;7;2025-01-14
5808;11707;1658;46;2025-02-11
5809;11708;386;29;2025-05-29
5810;11712;658;59;2025-05-25
5811;11718;175;94;2025-06-19
5812;11720;189;71;2025-01-30
5813;11723;1666;41;2025-01-29
5814;11725;47;62;2025-03-13
5815;11726;1952;18;2025-06-02
5816;11727;754;98;2025-01-10
5817;11729;525;60;2025-05-02
5818;11730;1577;9;2025-03-30
5819;11733;1449;68;2025-02-08
5820;11736;808;46;2025-02-20
5821;11737;1357;42;2025-06-14
5822;11738;1032;59;2025-01-26
5823;11740;1579;23;2025-01-08
5824;11747;1872;51;2025-04-12
5825;11748;814;34;2025-03-05
5826;11749;1764;43;2025-03-06
5827;11751;60;71;2025-01-29
5828;11752;1521;44;2025-05-14
5829;11753;1677;91;2025-01-09
5830;11754;1188;2;2025-01-19
5831;11755;562;56;2025-05-25
5832;11756;862;6;2025-03-06
5833;11757;374;31;2025-03-18
5834;11758;442;1;2025-04-14
5835;11759;692;96;2025-05-07
5836;11762;395;7;2025-06-17
5837;11763;351;3;2025-05-02
5838;11764;687;19;2025-01-03
5839;11765;1722;2;2025-05-08
5840;11766;382;38;2025-05-17
5841;11768;1718;10;2025-06-25
5842;11769;766;18;2025-03-29
5843;11770;1522;72;2025-04-04
5844;11771;648;93;2025-02-24
5845;11778;1455;9;2025-02-22
5846;11779;812;50;2025-06-14
5847;11780;395;85;2025-03-04
5848;11781;1090;13;2025-01-09
5849;11782;529;15;2025-04-18
5850;11784;1063;73;2025-04-17
5851;11785;863;44;2025-05-15
5852;11786;883;46;2025-03-11
5853;11787;202;90;2025-03-02
5854;11790;217;67;2025-03-29
5855;11792;906;74;2025-04-14
5856;11794;734;28;2025-03-19
5857;11797;1637;19;2025-04-06
5858;11799;231;58;2025-02-25
5859;11800;1440;60;2025-01-19
5860;11801;149;58;2025-05-19
5861;11802;781;83;2025-01-27
5862;11808;700;25;2025-06-12
5863;11809;553;93;2025-03-31
5864;11812;1987;1;2025-04-08
5865;11813;1038;3;2025-03-01
5866;11819;1382;8;2025-04-21
5867;11820;59;52;2025-03-02
5868;11822;1231;37;2025-06-14
5869;11825;1984;2;2025-04-07
5870;11827;1858;74;2025-06-25
5871;11828;258;12;2025-06-18
5872;11831;1096;17;2025-06-20
5873;11833;666;92;2025-01-07
5874;11834;1618;8;2025-02-21
5875;11835;530;71;2025-06-05
5876;11836;1175;22;2025-04-15
5877;11837;1399;51;2025-01-09
5878;11839;388;26;2025-06-29
5879;11841;493;65;2025-05-16
5880;11843;558;32;2025-05-04
5881;11844;1665;99;2025-01-10
5882;11845;32;27;2025-02-16
5883;11846;1660;83;2025-05-29
5884;11850;1956;31;2025-03-09
5885;11851;584;4;2025-04-11
5886;11854;1520;25;2025-06-30
5887;11857;346;36;2025-01-03
5888;11858;1981;74;2025-01-30
5889;11861;627;97;2025-05-29
5890;11863;1539;19;2025-05-30
5891;11865;1381;85;2025-04-15
5892;11867;467;84;2025-04-21
5893;11868;571;65;2025-06-07
5894;11870;1957;8;2025-01-16
5895;11871;186;87;2025-01-06
5896;11872;953;8;2025-01-29
5897;11873;257;8;2025-03-15
5898;11875;830;97;2025-03-05
5899;11876;84;4;2025-05-26
5900;11880;1462;83;2025-02-09
5901;11881;1613;18;2025-02-21
5902;11883;347;82;2025-05-02
5903;11884;1461;52;2025-04-16
5904;11885;1349;15;2025-05-28
5905;11890;197;22;2025-03-31
5906;11894;1383;90;2025-06-02
5907;11895;569;12;2025-01-02
5908;11897;238;24;2025-02-02
5909;11898;156;7;2025-04-15
5910;11901;1194;11;2025-03-05
5911;11902;124;69;2025-04-28
5912;11904;1499;43;2025-05-08
5913;11905;436;58;2025-05-21
5914;11907;494;2;2025-06-21
5915;11908;989;15;2025-05-24
5916;11909;1382;26;2025-04-28
5917;11913;497;11;2025-03-27
5918;11914;1908;78;2025-02-10
5919;11915;178;84;2025-01-08
5920;11916;1128;71;2025-02-14
5921;11917;832;93;2025-05-27
5922;11925;840;42;2025-04-15
5923;11926;1553;68;2025-02-06
5924;11928;1699;84;2025-02-18
5925;11929;1399;4;2025-01-03
5926;11930;1704;11;2025-01-08
5927;11931;916;46;2025-03-05
5928;11932;999;97;2025-01-17
5929;11934;1883;63;2025-05-29
5930;11937;1975;64;2025-03-02
5931;11938;560;35;2025-03-12
5932;11939;1217;3;2025-06-23
5933;11941;1480;68;2025-05-20
5934;11942;902;62;2025-06-25
5935;11943;361;26;2025-04-15
5936;11946;1769;89;2025-03-29
5937;11948;273;50;2025-05-02
5938;11951;1045;69;2025-05-11
5939;11952;211;65;2025-06-01
5940;11953;556;91;2025-05-05
5941;11954;1183;67;2025-01-02
5942;11955;1760;29;2025-02-21
5943;11956;630;50;2025-02-03
5944;11960;120;18;2025-02-03
5945;11961;1731;38;2025-06-21
5946;11962;1950;26;2025-03-31
5947;11963;352;97;2025-04-26
5948;11965;1253;40;2025-04-30
5949;11966;1544;27;2025-01-11
5950;11967;1501;3;2025-03-01
5951;11969;1055;68;2025-02-09
5952;11970;1326;9;2025-03-13
5953;11971;953;59;2025-05-04
5954;11973;702;50;2025-02-22
5955;11974;988;97;2025-06-02
5956;11975;51;69;2025-04-02
5957;11977;1482;44;2025-06-05
5958;11981;266;14;2025-05-18
5959;11983;820;46;2025-05-15
5960;11985;1834;39;2025-05-09
5961;11986;1381;26;2025-02-17
5962;11987;691;53;2025-02-25
5963;11988;209;20;2025-03-01
5964;11989;1659;58;2025-05-02
5965;11990;1689;63;2025-01-04
5966;11991;1113;51;2025-03-22
5967;11992;292;11;2025-03-08
5968;11993;1917;30;2025-02-23
5969;11995;548;57;2025-02-20
5970;11996;478;22;2025-06-24
5971;11997;254;90;2025-05-14
5972;11998;432;87;2025-03-13
5973;11999;752;55;2025-06-12
5974;12000;1569;1;2025-02-03
5975;12003;952;100;2025-04-24
5976;12004;207;93;2025-05-17
5977;12006;1388;33;2025-05-05
5978;12007;1945;4;2025-05-28
5979;12011;620;11;2025-01-27
5980;12015;323;85;2025-03-17
5981;12016;62;23;2025-02-24
5982;12018;1688;72;2025-02-20
5983;12020;1070;34;2025-04-05
5984;12023;1139;62;2025-06-13
5985;12025;453;26;2025-04-29
5986;12026;1257;44;2025-05-02
5987;12027;1872;81;2025-02-26
5988;12032;1552;87;2025-06-22
5989;12033;862;12;2025-04-03
5990;12034;1597;5;2025-06-24
5991;12039;1375;10;2025-04-14
5992;12040;1324;9;2025-02-27
5993;12042;965;64;2025-03-19
5994;12043;1698;54;2025-05-30
5995;12044;1390;87;2025-04-20
5996;12045;506;99;2025-05-26
5997;12048;1081;16;2025-02-17
5998;12049;636;69;2025-05-03
5999;12050;781;86;2025-02-10
6000;12053;1859;1;2025-03-19
6001;12054;422;8;2025-06-24
6002;12056;1237;34;2025-06-07
6003;12058;15;93;2025-05-24
6004;12059;1153;49;2025-03-26
6005;12062;1338;49;2025-02-21
6006;12063;153;32;2025-01-17
6007;12064;1052;30;2025-02-25
6008;12065;65;57;2025-02-10
6009;12067;1357;4;2025-04-30
6010;12068;1926;61;2025-04-09
6011;12069;1376;83;2025-02-27
6012;12070;1399;74;2025-04-01
6013;12071;1507;35;2025-06-19
6014;12072;1628;62;2025-02-23
6015;12073;1475;73;2025-02-15
6016;12075;1881;97;2025-04-26
6017;12076;549;78;2025-02-26
6018;12077;1226;21;2025-04-21
6019;12078;1368;1;2025-01-04
6020;12081;22;40;2025-05-23
6021;12082;1064;92;2025-04-12
6022;12083;1475;61;2025-04-25
6023;12085;634;13;2025-04-25
6024;12089;1258;25;2025-06-12
6025;12090;1924;16;2025-01-25
6026;12091;992;54;2025-01-15
6027;12092;1612;2;2025-06-23
6028;12093;48;14;2025-02-21
6029;12094;1016;97;2025-04-19
6030;12097;30;72;2025-03-31
6031;12098;1539;94;2025-03-06
6032;12099;1466;5;2025-04-20
6033;12101;523;72;2025-02-26
6034;12103;903;50;2025-01-15
6035;12105;1027;14;2025-01-10
6036;12106;1351;57;2025-04-11
6037;12107;895;4;2025-01-25
6038;12108;1133;75;2025-04-24
6039;12109;1111;85;2025-04-28
6040;12110;907;70;2025-06-01
6041;12112;485;91;2025-03-14
6042;12114;89;68;2025-04-16
6043;12115;1041;42;2025-06-09
6044;12116;439;35;2025-01-11
6045;12118;119;98;2025-03-05
6046;12119;93;13;2025-05-29
6047;12122;1643;49;2025-06-15
6048;12125;515;61;2025-04-16
6049;12127;230;89;2025-01-28
6050;12129;66;77;2025-05-12
6051;12131;1068;69;2025-01-14
6052;12138;904;19;2025-04-28
6053;12141;167;89;2025-02-17
6054;12150;643;43;2025-06-04
6055;12154;206;96;2025-05-13
6056;12156;1570;1;2025-02-12
6057;12157;1201;7;2025-05-05
6058;12159;217;42;2025-01-20
6059;12160;378;71;2025-04-03
6060;12161;1754;69;2025-01-25
6061;12162;1973;49;2025-01-24
6062;12164;113;86;2025-06-19
6063;12165;1656;51;2025-06-03
6064;12166;605;89;2025-05-27
6065;12167;1579;19;2025-01-31
6066;12170;1797;86;2025-03-29
6067;12175;1028;91;2025-06-21
6068;12177;16;42;2025-01-04
6069;12183;208;95;2025-04-19
6070;12184;172;89;2025-06-01
6071;12185;451;44;2025-02-07
6072;12186;153;7;2025-03-13
6073;12189;1153;16;2025-01-11
6074;12190;1364;22;2025-02-24
6075;12192;1016;60;2025-05-14
6076;12193;1139;51;2025-04-09
6077;12195;1108;86;2025-04-12
6078;12202;652;36;2025-06-22
6079;12204;242;51;2025-04-21
6080;12205;99;56;2025-05-21
6081;12206;168;18;2025-06-21
6082;12209;1259;20;2025-02-28
6083;12218;1240;17;2025-01-08
6084;12219;1806;27;2025-06-30
6085;12222;100;19;2025-04-04
6086;12224;183;24;2025-02-06
6087;12226;1624;100;2025-01-04
6088;12228;1610;80;2025-01-29
6089;12229;1929;37;2025-01-04
6090;12230;519;32;2025-04-17
6091;12232;1437;21;2025-06-27
6092;12234;526;12;2025-05-24
6093;12236;871;81;2025-03-26
6094;12240;1210;11;2025-05-11
6095;12243;698;99;2025-04-23
6096;12246;1119;45;2025-05-27
6097;12249;562;92;2025-03-20
6098;12250;294;18;2025-06-20
6099;12252;736;91;2025-06-18
6100;12256;931;40;2025-04-11
6101;12257;1239;30;2025-06-05
6102;12258;1652;11;2025-02-20
6103;12260;1922;74;2025-05-08
6104;12266;1247;6;2025-04-12
6105;12267;174;23;2025-04-12
6106;12268;793;40;2025-05-21
6107;12272;554;77;2025-05-21
6108;12273;1218;87;2025-05-04
6109;12275;811;74;2025-04-09
6110;12276;323;26;2025-05-07
6111;12277;1683;95;2025-01-12
6112;12278;324;4;2025-04-05
6113;12279;1684;9;2025-02-03
6114;12280;423;64;2025-02-08
6115;12281;661;53;2025-03-13
6116;12282;368;39;2025-03-29
6117;12286;1716;20;2025-03-22
6118;12288;927;82;2025-01-28
6119;12290;1583;77;2025-01-05
6120;12291;1282;8;2025-03-01
6121;12292;677;94;2025-01-24
6122;12294;558;69;2025-04-16
6123;12298;307;51;2025-02-03
6124;12302;1486;64;2025-03-14
6125;12305;1897;92;2025-05-13
6126;12306;456;82;2025-06-27
6127;12307;1858;52;2025-06-26
6128;12308;1727;59;2025-05-04
6129;12311;1549;58;2025-01-26
6130;12313;1906;23;2025-02-09
6131;12318;32;32;2025-06-26
6132;12320;1765;25;2025-02-12
6133;12321;1994;3;2025-03-31
6134;12326;1992;1;2025-03-30
6135;12327;1776;73;2025-04-19
6136;12329;1071;80;2025-02-08
6137;12331;306;35;2025-03-22
6138;12332;606;14;2025-02-03
6139;12334;670;17;2025-01-18
6140;12335;1842;32;2025-05-17
6141;12337;1134;34;2025-03-26
6142;12338;95;64;2025-03-08
6143;12339;689;75;2025-03-01
6144;12340;1135;33;2025-02-18
6145;12342;15;42;2025-04-25
6146;12346;1119;63;2025-03-19
6147;12347;658;42;2025-04-25
6148;12349;1282;88;2025-03-23
6149;12350;426;96;2025-06-25
6150;12352;1138;27;2025-06-04
6151;12359;8;79;2025-01-05
6152;12360;1650;64;2025-01-21
6153;12361;569;29;2025-04-04
6154;12363;783;71;2025-04-01
6155;12369;1744;25;2025-03-02
6156;12371;1609;20;2025-04-27
6157;12372;338;2;2025-04-23
6158;12373;1725;74;2025-05-02
6159;12376;1622;86;2025-02-28
6160;12382;1073;49;2025-01-25
6161;12388;935;5;2025-02-27
6162;12389;1055;9;2025-05-06
6163;12390;1850;20;2025-05-30
6164;12391;1777;68;2025-02-25
6165;12397;594;24;2025-02-23
6166;12398;1405;52;2025-03-23
6167;12400;1634;18;2025-05-23
6168;12407;1981;40;2025-04-08
6169;12408;1971;59;2025-02-13
6170;12411;1321;94;2025-02-03
6171;12413;1759;9;2025-04-19
6172;12415;985;100;2025-03-08
6173;12416;1562;33;2025-02-06
6174;12419;1742;25;2025-03-19
6175;12421;1201;10;2025-05-28
6176;12426;373;30;2025-03-06
6177;12427;1339;88;2025-02-24
6178;12428;697;49;2025-03-13
6179;12430;231;75;2025-06-18
6180;12432;201;14;2025-03-08
6181;12435;958;8;2025-06-25
6182;12439;1282;38;2025-01-27
6183;12441;1187;55;2025-04-04
6184;12442;1512;7;2025-06-11
6185;12446;1024;38;2025-02-21
6186;12447;1888;18;2025-02-25
6187;12451;1002;34;2025-04-29
6188;12454;1164;55;2025-04-04
6189;12456;148;77;2025-03-22
6190;12457;183;35;2025-03-09
6191;12460;49;77;2025-06-18
6192;12461;1115;90;2025-02-17
6193;12462;886;14;2025-02-03
6194;12463;394;64;2025-06-06
6195;12466;236;47;2025-01-10
6196;12467;68;27;2025-01-22
6197;12470;1077;76;2025-03-21
6198;12471;580;57;2025-02-21
6199;12472;846;100;2025-05-10
6200;12474;536;78;2025-06-06
6201;12476;1770;59;2025-04-12
6202;12478;1691;43;2025-07-01
6203;12480;1719;81;2025-05-27
6204;12481;1958;42;2025-03-31
6205;12482;1855;25;2025-02-28
6206;12483;1087;55;2025-04-08
6207;12484;931;88;2025-05-28
6208;12486;474;79;2025-04-27
6209;12490;939;24;2025-04-22
6210;12491;626;46;2025-06-23
6211;12493;1043;76;2025-05-28
6212;12496;1271;14;2025-01-29
6213;12497;1362;76;2025-04-03
6214;12500;957;27;2025-02-02
6215;12505;1656;35;2025-04-17
6216;12506;10;88;2025-04-21
6217;12509;1098;10;2025-04-20
6218;12510;1545;81;2025-01-10
6219;12511;1901;47;2025-03-31
6220;12513;411;5;2025-05-11
6221;12515;601;40;2025-06-28
6222;12517;561;19;2025-05-09
6223;12518;105;4;2025-04-09
6224;12520;811;47;2025-06-18
6225;12522;807;23;2025-03-27
6226;12524;1519;90;2025-04-10
6227;12525;1268;85;2025-05-30
6228;12526;1297;59;2025-04-24
6229;12527;1525;56;2025-04-01
6230;12528;725;87;2025-03-12
6231;12529;1749;56;2025-03-06
6232;12532;49;33;2025-03-05
6233;12536;1704;21;2025-06-06
6234;12537;816;76;2025-02-28
6235;12539;682;41;2025-03-03
6236;12541;1135;91;2025-05-05
6237;12545;1895;31;2025-05-31
6238;12546;387;18;2025-06-07
6239;12547;248;17;2025-04-15
6240;12551;973;51;2025-04-29
6241;12552;429;75;2025-03-13
6242;12553;179;97;2025-01-03
6243;12555;362;85;2025-01-08
6244;12558;740;97;2025-03-01
6245;12559;1781;3;2025-04-28
6246;12562;1894;23;2025-05-01
6247;12564;1417;57;2025-04-22
6248;12566;448;68;2025-05-07
6249;12568;972;54;2025-01-31
6250;12569;688;2;2025-02-08
6251;12570;1603;67;2025-05-28
6252;12571;581;60;2025-01-15
6253;12572;1797;97;2025-01-07
6254;12574;92;22;2025-05-19
6255;12575;226;78;2025-03-27
6256;12577;1061;70;2025-06-03
6257;12579;1159;18;2025-02-22
6258;12580;1062;11;2025-03-03
6259;12581;1768;49;2025-04-21
6260;12588;1552;55;2025-04-16
6261;12589;65;48;2025-05-02
6262;12591;964;72;2025-04-22
6263;12592;1549;90;2025-01-17
6264;12593;985;83;2025-06-14
6265;12595;1930;69;2025-02-12
6266;12596;1229;49;2025-03-05
6267;12599;225;68;2025-02-18
6268;12601;746;5;2025-06-17
6269;12602;1205;70;2025-03-18
6270;12604;1509;26;2025-03-06
6271;12606;914;46;2025-03-29
6272;12609;1554;50;2025-06-11
6273;12611;745;66;2025-01-10
6274;12613;84;75;2025-01-10
6275;12615;420;82;2025-06-26
6276;12616;1322;65;2025-04-25
6277;12618;1985;30;2025-01-05
6278;12624;1798;92;2025-06-09
6279;12626;1053;86;2025-06-09
6280;12630;1622;49;2025-03-07
6281;12634;1698;66;2025-03-08
6282;12635;548;2;2025-05-23
6283;12639;1991;59;2025-04-30
6284;12640;1283;69;2025-04-23
6285;12645;424;57;2025-02-03
6286;12647;1275;70;2025-04-08
6287;12650;1865;55;2025-04-02
6288;12651;1741;32;2025-04-01
6289;12653;61;45;2025-06-03
6290;12654;1317;17;2025-01-31
6291;12655;1646;76;2025-03-12
6292;12660;1248;58;2025-02-25
6293;12661;192;76;2025-03-26
6294;12672;1452;43;2025-02-27
6295;12676;1662;84;2025-02-08
6296;12677;555;81;2025-06-15
6297;12678;1393;86;2025-03-04
6298;12682;1761;20;2025-05-13
6299;12684;1909;15;2025-02-05
6300;12688;1325;93;2025-06-27
6301;12689;858;29;2025-05-15
6302;12692;85;61;2025-01-14
6303;12693;1919;25;2025-02-03
6304;12694;1178;54;2025-06-10
6305;12695;673;40;2025-03-10
6306;12696;1520;24;2025-04-29
6307;12697;794;45;2025-06-23
